dopant,concentration,Tc,Th,Tmit,Hysteresis_Width,Resistance Ratio,Distance,Selected,Within_Tmit,Within_Hyst
Nd,3.40%,41.38276553106213,44.448897795591186,42.91583166332666,3.0661322645290596,43.16494907792136,5343528.715687128,True,False,False
Nd,3.60%,41.92384769539078,44.98997995991984,43.45691382765531,3.0661322645290596,36.38311697669876,5343510.520579478,True,False,False
Nd,3.80%,41.563126252505015,44.98997995991984,43.27655310621243,3.4268537074148284,42.80844508082868,3485148.0924456646,True,False,False
Nd,4.00%,41.563126252505015,45.35070140280561,43.45691382765531,3.787575150300597,52.13074426424002,2218925.6638436504,True,False,False
Nd,4.20%,41.38276553106213,44.98997995991984,43.186372745490985,3.6072144288577164,53.83885943036611,2789748.872653554,True,False,False
Nd,4.40%,41.38276553106213,44.98997995991984,43.186372745490985,3.6072144288577164,50.55893332663992,2789748.872653554,True,False,False
Nd,4.60%,41.20240480961924,44.98997995991984,43.09619238476954,3.7875751503006043,53.64787330181345,2218937.7288554176,True,False,False
Nd,4.80%,41.02204408817636,44.98997995991984,43.006012024048104,3.967935871743485,53.504727087658715,1753069.565181792,True,False,False
Nd,5.00%,40.120240480961925,43.36673346693387,41.743486973947896,3.2464929859719476,53.29568144480328,4327811.0341545325,True,False,False
Li,0.20%,41.92384769539078,45.5310621242485,43.72745490981964,3.6072144288577164,54.339766244992816,2789730.9703158126,True,False,False
Li,0.40%,41.92384769539078,46.61322645290581,44.2685370741483,4.68937875751503,52.01684042925232,632896.1884555952,True,False,False
Li,0.60%,42.28456913827655,46.7935871743487,44.53907815631263,4.509018036072149,45.352179411455936,826657.7436132615,True,False,False
Li,0.80%,41.743486973947896,45.17034068136273,43.45691382765531,3.4268537074148355,52.7778258958373,3485142.0924697304,True,False,False
Li,1.00%,41.20240480961924,44.629258517034074,42.91583166332666,3.4268537074148355,50.1443813322744,3485160.287577381,True,False,False
Li,1.20%,39.939879759519044,43.0060120240481,41.47294589178357,3.0661322645290525,49.122991987407886,5343580.098613345,True,False,False
Li,1.40%,40.84168336673347,43.72745490981964,42.28456913827655,2.8857715430861717,45.400288857617646,6562105.832526605,True,False,False
Li,1.60%,39.75951903807615,43.547094188376754,41.65330661322645,3.7875751503006043,49.28249775900654,2218988.591301753,True,False,False
Li,1.80%,39.939879759519044,42.28456913827655,41.1122244488978,2.344689378757508,55.58657464091904,11795481.492278239,True,False,False
Li,2.00%,39.03807615230461,41.563126252505015,40.30060120240481,2.525050100200403,54.20874207127243,9747283.108953841,True,False,False
Li,2.20%,38.677354709418836,40.4809619238477,39.57915831663327,1.8036072144288653,54.29352882801632,20369998.168763317,True,False,False
Li,2.40%,38.496993987975955,41.02204408817636,39.75951903807616,2.525050100200403,52.58598284048015,9747304.719710425,True,False,False
Li,2.60%,38.496993987975955,41.02204408817636,39.75951903807616,2.525050100200403,50.06652444026832,9747304.719710425,True,False,False
Li,2.80%,38.496993987975955,41.02204408817636,39.75951903807616,2.525050100200403,59.18829535221585,9747304.719710425,True,False,False
Li,3.00%,40.4809619238477,43.72745490981964,42.10420841683367,3.2464929859719405,51.71884011793973,4327797.993243087,True,False,False
Li,3.20%,39.75951903807615,43.36673346693387,41.563126252505015,3.6072144288577235,53.31144637899989,2789806.092905657,True,False,False
Li,3.40%,39.939879759519044,42.46492985971944,41.20240480961924,2.5250501002003958,52.31227660685005,9747248.392225869,True,False,False
Li,3.60%,40.120240480961925,43.72745490981964,41.92384769539078,3.6072144288577164,45.55980510803415,2789792.92187424,True,False,False
Li,3.80%,40.84168336673347,43.186372745490985,42.014028056112224,2.344689378757515,53.40541933800674,11795448.23939965,True,False,False
Li,4.00%,40.30060120240481,43.90781563126253,42.10420841683367,3.6072144288577164,63.18754794622896,2789786.433948489,True,False,False
Li,4.20%,39.75951903807615,43.0060120240481,41.38276553106212,3.2464929859719476,63.206319906412496,4327824.335305933,True,False,False
Li,4.40%,39.39879759519039,42.28456913827655,40.84168336673347,2.8857715430861646,59.12779492290547,6562159.037132262,True,False,False
Li,4.60%,39.939879759519044,43.72745490981964,41.83366733466934,3.787575150300597,54.280156530481705,2218982.0057860524,True,False,False
Li,4.80%,39.39879759519039,43.186372745490985,41.292585170340686,3.787575150300597,65.64103758791605,2219001.957513154,True,False,False
Li,5.00%,38.496993987975955,41.02204408817636,39.75951903807616,2.525050100200403,63.10886094396758,9747304.719710425,True,False,False
Cr,0.20%,46.432865731462925,50.5811623246493,48.50701402805611,4.148296593186373,168.9789132720089,1374991.992994093,True,False,False
Cr,0.40%,46.432865731462925,50.5811623246493,48.50701402805611,4.148296593186373,159.7558387886724,1374991.992994093,True,False,False
Cr,0.60%,46.432865731462925,50.5811623246493,48.50701402805611,4.148296593186373,163.81086409883332,1374991.992994093,True,False,False
Cr,0.80%,46.61322645290581,50.22044088176353,48.41683366733467,3.6072144288577164,192.6927797794334,2789600.344334391,True,False,False
Cr,1.00%,45.89178356713427,49.85971943887776,47.875751503006015,3.9679358717434923,127.75617413265971,1752927.7669560655,True,False,False
Cr,1.20%,45.5310621242485,48.41683366733467,46.97394789579158,2.8857715430861717,174.85251008419002,6561961.67406941,True,False,False
Cr,1.40%,45.17034068136273,48.41683366733467,46.7935871743487,3.2464929859719405,192.1715982356849,4327652.1432264205,True,False,False
Cr,1.60%,45.5310621242485,48.41683366733467,46.97394789579158,2.8857715430861717,217.765339277774,6561961.67406941,True,False,False
Cr,1.80%,45.5310621242485,48.77755511022044,47.15430861723447,3.2464929859719405,234.4119857330638,4327642.745673801,True,False,False
Cr,2.00%,44.448897795591186,47.33466933867736,45.89178356713427,2.8857715430861717,189.76220562969314,6561991.037806905,True,False,False
Cr,2.20%,43.186372745490985,46.7935871743487,44.98997995991984,3.6072144288577164,300.53166041740326,2789691.4752937043,True,False,False
Cr,2.40%,43.547094188376754,47.15430861723447,45.35070140280561,3.6072144288577164,212.28933389871293,2789680.77654149,True,False,False
Cr,2.60%,43.547094188376754,46.7935871743487,45.17034068136273,3.2464929859719476,234.32173276879251,4327697.652682168,True,False,False
Cr,2.80%,43.36673346693387,46.7935871743487,45.08016032064128,3.4268537074148284,294.4710129869683,3485091.020385713,True,False,False
Cr,3.00%,45.35070140280561,48.77755511022044,47.06412825651303,3.4268537074148284,128.9390806815753,3485035.755547419,True,False,False
Cr,3.20%,44.809619238476955,48.0561122244489,46.432865731462925,3.2464929859719476,138.56226907803068,4327661.801018923,True,False,False
Cr,3.40%,44.98997995991984,48.236472945891784,46.61322645290581,3.2464929859719405,133.25347648133615,4327656.9395927,True,False,False
Cr,3.60%,45.5310621242485,48.41683366733467,46.97394789579158,2.8857715430861717,192.3989518747513,6561961.67406941,True,False,False
Cr,3.80%,44.98997995991984,48.236472945891784,46.61322645290581,3.2464929859719405,154.8094547122457,4327656.9395927,True,False,False
Cr,4.00%,45.89178356713427,49.67935871743487,47.78557114228457,3.7875751503006043,183.11860121958915,2218801.1824158453,True,False,False
Cr,4.20%,45.5310621242485,48.41683366733467,46.97394789579158,2.8857715430861717,169.90139103094307,6561961.67406941,True,False,False
Cr,4.40%,45.5310621242485,48.41683366733467,46.97394789579158,2.8857715430861717,210.44552944244364,6561961.67406941,True,False,False
Cr,4.60%,45.35070140280561,48.77755511022044,47.06412825651303,3.4268537074148284,222.38099976266994,3485035.755547419,True,False,False
Cr,4.80%,45.17034068136273,48.41683366733467,46.7935871743487,3.2464929859719405,170.86872263697677,4327652.1432264205,True,False,False
Cr,5.00%,44.448897795591186,47.33466933867736,45.89178356713427,2.8857715430861717,146.8432541727397,6561991.037806905,True,False,False
Y,0.20%,45.71142284569139,50.76152304609219,48.23647294589179,5.050100200400799,54.29935062561006,360527.1601390985,True,False,True
Y,0.40%,45.89178356713427,50.76152304609219,48.326653306613224,4.869739478957918,54.530121451379365,479997.1596125441,True,False,False
Y,0.60%,45.71142284569139,51.12224448897796,48.41683366733467,5.410821643286575,52.9468472998029,196868.20217885112,True,False,True
Y,0.80%,45.71142284569139,50.76152304609219,48.23647294589179,5.050100200400799,51.82355759659732,360527.1601390985,True,False,True
Y,1.00%,45.5310621242485,50.5811623246493,48.056112224448896,5.050100200400799,33.91441388232037,360531.4360255407,True,False,True
Y,1.20%,44.2685370741483,49.138276553106216,46.703406813627254,4.869739478957918,25.656229979799686,480037.691979884,True,False,False
Y,1.40%,44.2685370741483,49.138276553106216,46.703406813627254,4.869739478957918,29.45988591143117,480037.691979884,True,False,False
Y,1.60%,44.2685370741483,50.22044088176353,47.24448897795591,5.951903807615231,27.889178770009455,72274.54529637311,True,False,True
Y,1.80%,44.2685370741483,49.138276553106216,46.703406813627254,4.869739478957918,26.602049404719512,480037.691979884,True,False,False
Y,2.00%,43.72745490981964,49.318637274549104,46.52304609218437,5.5911823647294625,31.10097696289823,142931.9453691162,True,False,True
Y,2.20%,43.36673346693387,48.0561122244489,45.71142284569139,4.68937875751503,25.34241294146291,632852.8729669023,True,False,False
Y,2.40%,43.186372745490985,48.0561122244489,45.62124248496994,4.869739478957918,26.582689847482037,480067.64125719614,True,False,False
Y,2.60%,43.90781563126253,48.236472945891784,46.07214428857716,4.328657314629254,27.064572410085415,1070448.6247930008,True,False,False
Y,2.80%,43.186372745490985,48.41683366733467,45.80160320641283,5.230460921843687,26.219012452542145,268002.03770037234,True,False,True
Y,3.00%,44.2685370741483,50.04008016032064,47.15430861723447,5.771543086172343,31.1828380523442,102366.04288779701,True,False,True
Y,3.20%,44.448897795591186,48.95791583166333,46.703406813627254,4.509018036072142,27.0013907470555,826595.5028993774,True,False,False
Y,3.40%,44.2685370741483,49.138276553106216,46.703406813627254,4.869739478957918,27.596465522636784,480037.691979884,True,False,False
Y,3.60%,44.2685370741483,49.138276553106216,46.703406813627254,4.869739478957918,29.34255955451452,480037.691979884,True,False,False
Y,3.80%,44.2685370741483,49.138276553106216,46.703406813627254,4.869739478957918,27.214459881996678,480037.691979884,True,False,False
Y,4.00%,44.629258517034074,50.5811623246493,47.605210420841686,5.951903807615224,64.52506922636023,72265.47304365224,True,False,True
Y,4.20%,44.2685370741483,50.40080160320642,47.33466933867736,6.132264529058119,43.5963945787142,50239.232903546545,True,False,True
Y,4.40%,44.2685370741483,50.22044088176353,47.24448897795591,5.951903807615231,45.366192780778384,72274.54529637311,True,False,True
Y,4.60%,44.2685370741483,50.04008016032064,47.15430861723447,5.771543086172343,47.86734380287115,102366.04288779701,True,False,True
Y,4.80%,44.2685370741483,50.22044088176353,47.24448897795591,5.951903807615231,43.1878547452383,72274.54529637311,True,False,True
Y,5.00%,43.186372745490985,47.69539078156313,45.44088176352706,4.509018036072142,30.402126434856843,826630.6714328371,True,False,False
Nb,0.20%,41.38276553106213,44.629258517034074,43.006012024048104,3.2464929859719476,106.48647712123719,4327766.529513989,True,False,False
Nb,0.40%,41.743486973947896,45.35070140280561,43.547094188376754,3.6072144288577164,105.24172033741002,2789736.872701747,True,False,False
Nb,0.60%,41.743486973947896,45.17034068136273,43.45691382765531,3.4268537074148355,83.16817118179982,3485142.0924697304,True,False,False
Nb,0.80%,41.563126252505015,44.629258517034074,43.096192384769545,3.0661322645290596,103.60165386185864,5343522.585591265,True,False,False
Nb,1.00%,41.20240480961924,43.90781563126253,42.55511022044088,2.705410821643291,100.04876652483107,8017208.714080083,True,False,False
Nb,1.20%,39.75951903807615,42.825651302605216,41.292585170340686,3.0661322645290667,102.24484608128085,5343586.814248937,True,False,False
Nb,1.40%,39.939879759519044,43.0060120240481,41.47294589178357,3.0661322645290525,88.90463036424723,5343580.098613345,True,False,False
Nb,1.60%,39.939879759519044,43.0060120240481,41.47294589178357,3.0661322645290525,90.36468295729196,5343580.098613345,True,False,False
Nb,1.80%,39.939879759519044,42.825651302605216,41.382765531062134,2.8857715430861717,114.48298028270408,6562138.597455259,True,False,False
Nb,2.00%,39.03807615230461,41.38276553106213,40.21042084168337,2.344689378757515,115.07215885150875,11795516.371656146,True,False,False
Nb,2.20%,38.857715430861724,41.02204408817636,39.939879759519044,2.164328657314634,123.90478003840626,14210913.377236078,True,False,False
Nb,2.40%,38.857715430861724,41.02204408817636,39.939879759519044,2.164328657314634,109.72648473800687,14210913.377236078,True,False,False
Nb,2.60%,39.03807615230461,41.563126252505015,40.30060120240481,2.525050100200403,93.29049848869519,9747283.108953841,True,False,False
Nb,2.80%,39.03807615230461,41.02204408817636,40.030060120240485,1.9839679358717461,128.34393896423686,17048482.368740868,True,False,False
Nb,3.00%,40.4809619238477,42.825651302605216,41.65330661322646,2.344689378757515,82.08505011958981,11795461.34537111,True,False,False
Nb,3.20%,39.939879759519044,42.64529058116233,41.292585170340686,2.7054108216432837,91.15966084604955,8017254.357270333,True,False,False
Nb,3.40%,39.939879759519044,42.28456913827655,41.1122244488978,2.344689378757508,83.92694050328322,11795481.492278239,True,False,False
Nb,3.60%,40.84168336673347,43.72745490981964,42.28456913827655,2.8857715430861717,70.73835750840614,6562105.832526605,True,False,False
Nb,3.80%,40.30060120240481,42.825651302605216,41.563126252505015,2.525050100200403,87.16513449940453,9747234.960954435,True,False,False
Nb,4.00%,40.120240480961925,43.547094188376754,41.83366733466934,3.4268537074148284,138.5071123304875,3485198.4344121628,True,False,False
Nb,4.20%,39.75951903807615,42.825651302605216,41.292585170340686,3.0661322645290667,149.53210010604587,5343586.814248937,True,False,False
Nb,4.40%,39.939879759519044,43.186372745490985,41.563126252505015,3.2464929859719405,141.7506242378716,4327817.652200281,True,False,False
Nb,4.60%,39.939879759519044,43.36673346693387,41.65330661322646,3.4268537074148284,110.37383953228547,3485205.0199278835,True,False,False
Nb,4.80%,39.939879759519044,42.825651302605216,41.382765531062134,2.8857715430861717,150.694625680969,6562138.597455259,True,False,False
Nb,5.00%,38.857715430861724,41.02204408817636,39.939879759519044,2.164328657314634,159.06901821930643,14210913.377236078,True,False,False
Nb,5.20%,38.31663326653307,40.66132264529058,39.48897795591182,2.344689378757515,178.52601077665244,11795545.446238175,True,False,False
Nb,5.40%,38.857715430861724,41.02204408817636,39.939879759519044,2.164328657314634,152.91835558554874,14210913.377236078,True,False,False
Nb,5.60%,38.857715430861724,41.02204408817636,39.939879759519044,2.164328657314634,149.8700808619922,14210913.377236078,True,False,False
Nb,5.80%,38.677354709418836,40.84168336673347,39.75951903807615,2.164328657314634,173.90219789998554,14210920.645881586,True,False,False
Nb,6.00%,40.120240480961925,43.36673346693387,41.743486973947896,3.2464929859719476,96.2428979469275,4327811.0341545325,True,False,False
Ta,0.20%,39.21843687374749,39.75951903807615,39.48897795591182,0.5410821643286567,22.53435376925917,64081766.51792765,True,False,False
Ta,0.40%,39.75951903807615,40.120240480961925,39.93987975951904,0.3607214428857759,29.6308204153698,74534714.23737222,True,False,False
Ta,0.60%,39.21843687374749,39.39879759519039,39.30861723446894,0.18036072144289506,23.746377626157496,86450284.33977328,True,False,False
Ta,0.80%,39.21843687374749,39.39879759519039,39.30861723446894,0.18036072144289506,24.51480669352606,86450284.33977328,True,False,False
Ta,1.00%,39.03807615230461,39.03807615230461,39.03807615230461,0.0,15.722214904738534,100000439.4022514,True,False,False
Ta,1.20%,38.496993987975955,38.31663326653307,38.40681362725451,0.18036072144288795,11.78260912717191,86450322.47215077,True,False,False
Ta,1.40%,38.496993987975955,38.31663326653307,38.40681362725451,0.18036072144288795,11.52720286036324,86450322.47215077,True,False,False
Ta,1.60%,38.496993987975955,38.31663326653307,38.40681362725451,0.18036072144288795,11.846720827529593,86450322.47215077,True,False,False
Ta,1.80%,38.496993987975955,38.31663326653307,38.40681362725451,0.18036072144288795,11.644879361396416,86450322.47215077,True,False,False
Ta,2.00%,38.13627254509018,38.13627254509018,38.13627254509018,0.0,11.768817543619296,100000478.02257822,True,False,False
Ta,2.20%,37.9559118236473,37.234468937875754,37.59519038076152,0.7214428857715447,8.900250029238794,54934797.961225174,True,False,False
Ta,2.40%,38.13627254509018,37.77555110220441,37.9559118236473,0.3607214428857688,9.531992033898046,74534797.77077211,True,False,False
Ta,2.60%,38.13627254509018,37.59519038076152,37.86573146292585,0.5410821643286567,9.452637609897263,64081835.74174602,True,False,False
Ta,2.80%,38.13627254509018,37.77555110220441,37.9559118236473,0.3607214428857688,9.500554514441422,74534797.77077211,True,False,False
Ta,3.00%,39.39879759519039,38.677354709418836,39.03807615230461,0.7214428857715518,13.522595123585498,54934735.38798217,True,False,False
Ta,3.20%,38.496993987975955,38.496993987975955,38.496993987975955,0.0,11.770594913857071,100000462.37926756,True,False,False
Ta,3.40%,38.677354709418836,38.31663326653307,38.496993987975955,0.3607214428857688,12.406079830940405,74534774.20821615,True,False,False
Ta,3.60%,38.677354709418836,38.677354709418836,38.677354709418836,0.0,13.12750169617694,100000454.6552022,True,False,False
Ta,3.80%,38.677354709418836,38.31663326653307,38.496993987975955,0.3607214428857688,12.833709623000592,74534774.20821615,True,False,False
Ta,4.00%,38.496993987975955,38.496993987975955,38.496993987975955,0.0,15.638699972172523,100000462.37926756,True,False,False
Ta,4.20%,38.857715430861724,38.13627254509018,38.496993987975955,0.7214428857715447,12.569892140802503,54934758.36499865,True,False,False
Ta,4.40%,38.31663326653307,38.13627254509018,38.22645290581163,0.18036072144288795,12.783965679955665,86450330.2938061,True,False,False
Ta,4.60%,38.31663326653307,38.496993987975955,38.40681362725451,0.18036072144288795,13.276564649218567,86450322.47215077,True,False,False
Ta,4.80%,38.31663326653307,38.496993987975955,38.40681362725451,0.18036072144288795,13.665768021304762,86450322.47215077,True,False,False
Ta,5.00%,38.13627254509018,37.9559118236473,38.04609218436874,0.18036072144288084,11.07796040836447,86450338.18052192,True,False,False
W,0.20%,37.9559118236473,43.186372745490985,40.57114228456914,5.230460921843687,107.67389921024329,268177.92374099063,True,False,True
W,0.40%,38.31663326653307,43.0060120240481,40.66132264529058,4.68937875751503,83.73365430965848,633022.6939716372,True,False,False
W,0.60%,38.13627254509018,43.0060120240481,40.571142284569135,4.869739478957918,85.39248437281664,480238.37310164655,True,False,False
W,0.80%,37.77555110220441,42.10420841683367,39.939879759519044,4.328657314629261,81.72986887494345,1070657.0480523345,True,False,False
W,1.00%,36.873747494989985,40.4809619238477,38.67735470941884,3.6072144288577164,82.43429440805551,2789920.8297942886,True,False,False
W,1.20%,35.79158316633267,38.496993987975955,37.14428857715431,2.7054108216432837,25.563224914747938,8017426.773445369,True,False,False
W,1.40%,36.15230460921844,38.677354709418836,37.41482965931864,2.5250501002003958,30.38860746628993,9747405.132560246,True,False,False
W,1.60%,35.79158316633267,38.496993987975955,37.14428857715431,2.7054108216432837,27.01190721909333,8017426.773445369,True,False,False
W,1.80%,35.79158316633267,38.496993987975955,37.14428857715431,2.7054108216432837,31.521139192390784,8017426.773445369,True,False,False
W,2.00%,35.97194388777555,38.13627254509018,37.054108216432866,2.164328657314627,23.34417045124533,14211037.48276186,True,False,False
Ru,0.20%,39.21843687374749,42.46492985971944,40.84168336673346,3.2464929859719476,73.36069748140171,4327844.774982883,True,False,False
Ru,0.40%,39.39879759519039,42.28456913827655,40.84168336673347,2.8857715430861646,67.1782179172088,6562159.037132262,True,False,False
Ru,0.60%,39.57915831663327,43.186372745490985,41.38276553106213,3.6072144288577164,57.51717758095531,2789812.776011372,True,False,False
Ru,0.80%,39.21843687374749,42.46492985971944,40.84168336673346,3.2464929859719476,68.26408131126921,4327844.774982883,True,False,False
Ru,1.00%,38.496993987975955,41.563126252505015,40.030060120240485,3.0661322645290596,68.18835146576122,5343635.645378173,True,False,False
Ru,1.20%,37.41482965931864,39.39879759519039,38.406813627254515,1.9839679358717461,21.43884150304672,17048549.835939795,True,False,False
Ru,1.40%,37.41482965931864,39.39879759519039,38.406813627254515,1.9839679358717461,22.047545736748692,17048549.835939795,True,False,False
Ru,1.60%,37.41482965931864,39.939879759519044,38.67735470941884,2.525050100200403,22.74347372998257,9747349.697843041,True,False,False
Ru,1.80%,37.41482965931864,39.939879759519044,38.67735470941884,2.525050100200403,24.266458044129866,9747349.697843041,True,False,False
Ru,2.00%,37.59519038076152,39.39879759519039,38.496993987975955,1.8036072144288653,22.553797573273616,20370043.537255816,True,False,False
Ru,2.20%,36.873747494989985,37.9559118236473,37.41482965931864,1.0821643286573135,13.953739940617513,40001959.04383917,True,False,False
Ru,2.40%,37.054108216432866,38.31663326653307,37.68537074148297,1.2625250501002014,16.06679646043707,33969872.3771557,True,False,False
Ru,2.60%,37.234468937875754,38.677354709418836,37.9559118236473,1.4428857715430823,17.310333387951605,28749214.028604873,True,False,False
Ru,2.80%,37.054108216432866,38.496993987975955,37.77555110220441,1.4428857715430894,17.90323463728121,28749222.012909964,True,False,False
Ru,3.00%,38.496993987975955,40.66132264529058,39.57915831663327,2.164328657314627,34.98805795265784,14210927.979587175,True,False,False
Ru,3.20%,37.9559118236473,39.03807615230461,38.496993987975955,1.0821643286573135,21.693308753486516,40001911.3331874,True,False,False
Ru,3.40%,38.13627254509018,40.120240480961925,39.12825651302605,1.9839679358717461,23.9186626984635,17048519.19991825,True,False,False
Ru,3.60%,38.496993987975955,40.4809619238477,39.48897795591183,1.9839679358717461,29.004498230172693,17048504.27226736,True,False,False
Ru,3.80%,38.13627254509018,39.939879759519044,39.03807615230461,1.8036072144288653,28.191637848517185,20370020.560239658,True,False,False
Ru,4.00%,38.13627254509018,40.66132264529058,39.39879759519038,2.525050100200403,52.39694351244618,9747319.452181378,True,False,False
Ru,4.20%,37.77555110220441,39.57915831663327,38.677354709418836,1.8036072144288582,28.212884265403975,20370035.81319059,True,False,False
Ru,4.40%,37.59519038076152,39.57915831663327,38.587174348697395,1.9839679358717461,28.91613052449221,17048542.07934444,True,False,False
Ru,4.60%,37.41482965931864,39.939879759519044,38.67735470941884,2.525050100200403,31.874107606107707,9747349.697843041,True,False,False
Ru,4.80%,37.41482965931864,39.939879759519044,38.67735470941884,2.525050100200403,34.19667012264445,9747349.697843041,True,False,False
Ru,5.00%,37.054108216432866,38.496993987975955,37.77555110220441,1.4428857715430894,19.090635948801797,28749222.012909964,True,False,False
B,0.20%,38.13627254509018,43.186372745490985,40.66132264529058,5.050100200400806,101.2725279649919,360762.76401217113,True,False,True
B,0.40%,38.857715430861724,43.90781563126253,41.38276553106213,5.050100200400806,90.09307324789434,360735.380989613,True,False,True
B,0.60%,38.857715430861724,43.547094188376754,41.20240480961924,4.68937875751503,70.84465101080714,633002.0591147491,True,False,False
B,0.80%,38.13627254509018,43.36673346693387,40.75150300601203,5.230460921843694,102.12462536814638,268170.94786538853,True,False,True
B,1.00%,37.59519038076152,41.02204408817636,39.30861723446894,3.4268537074148355,89.85406418843036,3485296.5520903748,True,False,False
B,1.20%,36.15230460921844,38.857715430861724,37.50501002004008,2.7054108216432837,103.61301319360577,8017410.414474923,True,False,False
B,1.40%,36.33266533066133,39.75951903807615,38.04609218436874,3.4268537074148213,100.08246147793972,3485350.3928380627,True,False,False
B,1.60%,36.33266533066133,39.57915831663327,37.9559118236473,3.2464929859719405,91.95039337323985,4327963.675710226,True,False,False
B,1.80%,35.79158316633267,39.75951903807615,37.77555110220441,3.967935871743478,91.59923679773013,1753274.6956832926,True,False,False
B,2.00%,35.07014028056112,38.31663326653307,36.69338677354709,3.2464929859719476,104.47285525745649,4328020.932106749,True,False,False
B,2.20%,34.88977955911824,37.234468937875754,36.062124248497,2.344689378757515,133.21974169108498,11795697.766108377,True,False,False
B,2.40%,35.250501002004015,37.41482965931864,36.33266533066133,2.164328657314627,128.1935949717698,14211071.111542467,True,False,False
B,2.60%,35.07014028056112,38.13627254509018,36.60320641282565,3.0661322645290596,106.96370837430524,5343784.256829533,True,False,False
B,2.80%,35.07014028056112,37.9559118236473,36.51302605210421,2.885771543086179,120.12463455198484,6562343.6339811655,True,False,False
B,3.00%,37.234468937875754,39.03807615230461,38.13627254509018,1.8036072144288582,84.06765909808124,20370059.180566624,True,False,False
B,3.20%,36.33266533066133,39.21843687374749,37.77555110220441,2.8857715430861646,98.54594468422484,6562285.922164852,True,False,False
B,3.40%,36.6933867735471,39.39879759519039,38.046092184368746,2.705410821643291,98.09604719596331,8017386.363969039,True,False,False
B,3.60%,37.234468937875754,40.120240480961925,38.677354709418836,2.8857715430861717,71.3518337886211,6562246.651238176,True,False,False
B,3.80%,36.873747494989985,39.03807615230461,37.9559118236473,2.164328657314627,96.05054674783045,14210996.910635645,True,False,False
B,4.00%,37.234468937875754,39.939879759519044,38.5871743486974,2.705410821643291,130.1046859818324,8017362.899003035,True,False,False
B,4.20%,36.33266533066133,39.75951903807615,38.04609218436874,3.4268537074148213,103.54450956777677,3485350.3928380627,True,False,False
B,4.40%,36.6933867735471,39.75951903807615,38.22645290581163,3.0661322645290525,119.91344561646905,5343710.934232479,True,False,False
B,4.60%,36.6933867735471,39.39879759519039,38.046092184368746,2.705410821643291,105.11060390968275,8017386.363969039,True,False,False
B,4.80%,36.6933867735471,39.39879759519039,38.046092184368746,2.705410821643291,118.39153348796307,8017386.363969039,True,False,False
B,5.00%,35.07014028056112,37.9559118236473,36.51302605210421,2.885771543086179,102.4092441927551,6562343.6339811655,True,False,False
Gd,0.20%,43.0060120240481,46.97394789579159,44.98997995991984,3.9679358717434923,37.68773038201788,1753006.0702560523,True,False,False
Gd,0.40%,42.64529058116233,46.07214428857716,44.358717434869746,3.4268537074148284,40.07977583715076,3485113.0684899376,True,False,False
Gd,0.60%,42.64529058116233,47.69539078156313,45.17034068136273,5.050100200400799,35.17140485639726,360608.6983658525,True,False,True
Gd,0.80%,42.28456913827655,47.15430861723447,44.71943887775551,4.869739478957918,40.584435999876405,480094.3881377307,True,False,False
Gd,1.00%,41.743486973947896,45.35070140280561,43.547094188376754,3.6072144288577164,36.54951770494691,2789736.872701747,True,False,False
Gd,1.20%,40.30060120240481,43.547094188376754,41.92384769539078,3.2464929859719405,43.64206185132666,4327804.481168838,True,False,False
Gd,1.40%,40.30060120240481,43.72745490981964,42.014028056112224,3.4268537074148284,48.31932966384263,3485191.9139564214,True,False,False
Gd,1.60%,40.84168336673347,44.08817635270541,42.46492985971944,3.2464929859719405,39.638461889280464,4327785.212571524,True,False,False
Gd,1.80%,40.30060120240481,44.08817635270541,42.19438877755511,3.787575150300597,46.407154207341726,2218969.0299345497,True,False,False
Gd,2.00%,39.75951903807615,42.825651302605216,41.292585170340686,3.0661322645290667,44.23689980016731,5343586.814248937,True,False,False
Gd,2.20%,39.57915831663327,41.38276553106213,40.4809619238477,1.8036072144288582,40.60653034109226,20369962.15083582,True,False,False
Gd,2.40%,39.39879759519039,41.92384769539078,40.66132264529058,2.5250501002003958,46.64626671336074,9747269.027082758,True,False,False
Gd,2.60%,39.39879759519039,42.10420841683367,40.75150300601203,2.7054108216432837,42.69863055618526,8017274.894537252,True,False,False
Gd,2.80%,39.39879759519039,42.46492985971944,40.93186372745491,3.0661322645290525,45.63017042642382,5343600.440700324,True,False,False
Gd,3.00%,41.02204408817636,43.72745490981964,42.374749498998,2.7054108216432837,37.61507851772192,8017215.039355948,True,False,False
Gd,3.20%,40.66132264529058,43.547094188376754,42.10420841683367,2.8857715430861717,37.6769938764577,6562112.255392376,True,False,False
Gd,3.40%,41.20240480961924,43.36673346693387,42.28456913827655,2.164328657314634,39.22469480910282,14210824.805302631,True,False,False
Gd,3.60%,41.38276553106213,43.72745490981964,42.55511022044088,2.344689378757515,34.466397505210686,11795429.068392303,True,False,False
Gd,3.80%,40.84168336673347,44.08817635270541,42.46492985971944,3.2464929859719405,39.25190328461958,4327785.212571524,True,False,False
Gd,4.00%,41.38276553106213,44.98997995991984,43.186372745490985,3.6072144288577164,46.882659825609124,2789748.872653554,True,False,False
Gd,4.20%,40.66132264529058,44.08817635270541,42.374749498998,3.4268537074148284,52.27985714080283,3485179.0682248785,True,False,False
Gd,4.40%,40.66132264529058,43.72745490981964,42.19438877755511,3.0661322645290596,54.36429047744237,5343553.886670377,True,False,False
